peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n4,ampmax_n3,ampmax_n2,ampmax_n1,        ampmax_0,ampmax_p1,ampmax_p2,ampmax_p3,        num_samples,sample_rate,species
1248.92578125,39,995.5919108903119,1807,1248.92578125,1442.724609375,1205.859375,1378.125,1248.92578125,1442.724609375,1442.724609375,1442.724609375,63945,44100,Canada Goose
2765.625,53,1903.9211763064616,4030,3000.0,6281.25,1945.3125,4218.75,6210.9375,1734.375,3843.75,2765.625,69600,48000,American Robin
6266.162109375,14,3948.8907608530103,9061,7493.5546875,7708.88671875,8656.34765625,7299.755859375,6309.228515625,6524.560546875,7105.95703125,7428.955078125,63945,44100,Tufted Titmouse
1098.193359375,36,2562.8682859474306,1553,1378.125,1291.9921875,1442.724609375,1248.92578125,3531.4453125,3423.779296875,1291.9921875,1571.923828125,63945,44100,Red-winged Blackbird
8957.8125,73,5173.901310238113,13043,9194.677734375,8720.947265625,7988.818359375,9130.078125,7450.48828125,6998.291015625,4048.2421875,4392.7734375,63945,44100,Carolina Chickadee
3421.875,20,2239.003521681573,275,1359.375,1687.5,1968.75,1242.1875,3445.3125,4078.125,3632.8125,3609.375,69600,48000,Red-winged Blackbird
8419.482421875,72,5035.978165116576,12371,8441.015625,8807.080078125,8613.28125,8376.416015625,6610.693359375,7472.021484375,5404.833984375,2713.18359375,63945,44100,Tufted Titmouse
2820.849609375,53,2009.6367704220825,3922,3186.9140625,1679.58984375,2196.38671875,2820.849609375,2562.451171875,2842.3828125,2928.515625,2842.3828125,63945,44100,American Robin
2347.119140625,50,1663.3262981669018,3314,2131.787109375,2347.119140625,2627.05078125,3208.447265625,3036.181640625,2928.515625,2928.515625,2153.3203125,63945,44100,Rose-breasted Grosbeak
4570.3125,62,2855.377251401062,6572,3281.25,6937.5,5367.1875,3773.4375,3656.25,3679.6875,4242.1875,7687.5,69600,48000,Indigo Bunting
2691.650390625,52,1903.9211763064616,3870,5103.369140625,3014.6484375,2734.716796875,2433.251953125,3552.978515625,2670.1171875,2627.05078125,2670.1171875,63945,44100,Red-winged Blackbird
3488.37890625,57,2363.324628283645,5051,3466.845703125,3639.111328125,3423.779296875,5254.1015625,6826.025390625,6782.958984375,6998.291015625,1873.388671875,63945,44100,Purple Finch
5109.375,64,3181.27127036677,7405,3070.3125,4898.4375,1406.25,9375.0,5109.375,4992.1875,5250.0,5296.875,69600,48000,Brown-headed Cowbird
3014.6484375,54,2009.6367704220825,3559,5663.232421875,5167.96875,5297.16796875,5986.23046875,3380.712890625,3725.244140625,3660.64453125,5641.69921875,63945,44100,Rose-breasted Grosbeak
1031.25,27,681.1944653460027,930,1851.5625,1359.375,1242.1875,1289.0625,3492.1875,1265.625,1359.375,1265.625,69600,48000,Mallard
1828.125,46,1339.9945670973298,2652,1523.4375,1828.125,1921.875,1851.5625,1781.25,1734.375,1687.5,1921.875,69600,48000,Mallard
4992.1875,61,3843.623303895436,9398,1195.3125,6609.375,7687.5,7476.5625,6445.3125,6468.75,4968.75,5648.4375,69600,48000,Carolina Chickadee
1378.125,31,1079.5148503509004,1168,2088.720703125,1291.9921875,1270.458984375,2153.3203125,1356.591796875,1658.056640625,1614.990234375,1787.255859375,63945,44100,Blue Jay
3165.380859375,55,2179.317341151332,130,1873.388671875,2153.3203125,2497.8515625,2540.91796875,4005.17578125,2756.25,3186.9140625,3165.380859375,63945,44100,Red-winged Blackbird
3117.1875,55,2064.6758144450405,4539,1523.4375,2437.5,3093.75,4781.25,4757.8125,5648.4375,3117.1875,3140.625,69600,48000,Blue Jay
3445.3125,57,2363.324628283645,4994,3316.11328125,2540.91796875,3014.6484375,3552.978515625,3359.1796875,3531.4453125,3445.3125,3552.978515625,63945,44100,Purple Finch
8225.68359375,14,1956.0649283422904,173,2433.251953125,2497.8515625,2627.05078125,2670.1171875,2799.31640625,2799.31640625,1765.72265625,8139.55078125,63945,44100,Tufted Titmouse
2812.5,53,1903.9211763064616,4101,1289.0625,2625.0,2859.375,2765.625,2718.75,2929.6875,2671.875,2648.4375,69600,48000,Rose-breasted Grosbeak
1679.58984375,44,1269.5050518489365,2436,1227.392578125,1722.65625,1227.392578125,1270.458984375,1701.123046875,1571.923828125,1765.72265625,1636.5234375,63945,44100,Blue Jay
4220.5078125,31,2633.058990303261,6134,3574.51171875,4974.169921875,1291.9921875,6869.091796875,4177.44140625,3940.576171875,3983.642578125,1464.2578125,63945,44100,Indigo Bunting
2885.44921875,14,2064.6758144450405,152,3768.310546875,3854.443359375,2885.44921875,2906.982421875,3531.4453125,2993.115234375,2863.916015625,2885.44921875,63945,44100,Blue Jay
3014.6484375,54,2121.2222434897826,4369,1356.591796875,3746.77734375,3036.181640625,3014.6484375,2196.38671875,2885.44921875,2153.3203125,3639.111328125,63945,44100,Blue Jay
1313.525390625,40,1050.7377101547431,1917,3036.181640625,2648.583984375,1313.525390625,1399.658203125,1335.05859375,1291.9921875,1270.458984375,1421.19140625,63945,44100,American Crow
3351.5625,56,2239.003521681573,4947,3375.0,3328.125,3281.25,5695.3125,3117.1875,3187.5,3164.0625,3257.8125,69600,48000,Blue Jay
2971.58203125,49,1575.8281341171266,3107,3122.314453125,4048.2421875,2411.71875,2153.3203125,3122.314453125,3100.78125,1765.72265625,1744.189453125,63945,44100,Rose-breasted Grosbeak
7256.689453125,70,4399.591234802461,10532,2906.982421875,1679.58984375,7235.15625,6761.42578125,5081.8359375,7385.888671875,7342.822265625,2583.984375,63945,44100,Tufted Titmouse
7617.1875,71,4399.591234802461,11051,7171.875,7617.1875,7078.125,7640.625,7875.0,7546.875,7078.125,7875.0,69600,48000,Blue Jay
3466.845703125,57,2363.324628283645,5012,3143.84765625,3423.779296875,3488.37890625,3617.578125,3423.779296875,3423.779296875,4112.841796875,3682.177734375,63945,44100,Tufted Titmouse
3328.125,56,2179.317341151332,4826,3351.5625,3375.0,3328.125,3257.8125,3000.0,3351.5625,3187.5,3257.8125,69600,48000,Blue Jay
2950.048828125,36,3013.922629388657,4288,1227.392578125,1894.921875,2756.25,1335.05859375,4672.705078125,5038.76953125,2067.1875,1701.123046875,63945,44100,Red-winged Blackbird
3359.1796875,16,2300.3243609551837,4858,1356.591796875,1313.525390625,1205.859375,1378.125,3337.646484375,3337.646484375,3359.1796875,3359.1796875,63945,44100,Red-winged Blackbird
1406.25,42,1079.5148503509004,480,1406.25,1453.125,1523.4375,1429.6875,1429.6875,1593.75,1617.1875,1593.75,69600,48000,Canada Goose
1291.9921875,25,1022.7276958555574,776,1227.392578125,1205.859375,1205.859375,1378.125,1270.458984375,1399.658203125,1248.92578125,1442.724609375,63945,44100,Canada Goose
4844.970703125,62,3181.27127036677,7019,4220.5078125,3746.77734375,4478.90625,4500.439453125,4414.306640625,4026.708984375,4091.30859375,4069.775390625,63945,44100,Red-winged Blackbird
2648.583984375,52,1903.9211763064616,3856,1528.857421875,1248.92578125,1291.9921875,1270.458984375,2670.1171875,6158.49609375,2670.1171875,1744.189453125,63945,44100,Blue Jay
2971.58203125,55,2064.6758144450405,4303,3789.84375,3682.177734375,3660.64453125,2497.8515625,3316.11328125,3143.84765625,2282.51953125,2131.787109375,63945,44100,American Robin
2928.515625,15,1575.8281341171266,124,2282.51953125,2110.25390625,2067.1875,2497.8515625,4091.30859375,1744.189453125,2906.982421875,1937.98828125,63945,44100,Red-winged Blackbird
1500.0,42,1139.4551226592705,2170,1218.75,1359.375,1546.875,1523.4375,1406.25,1335.9375,1406.25,1500.0,69600,48000,American Crow
5062.5,63,3096.466610829576,7348,5179.6875,5156.25,5062.5,5015.625,5132.8125,5062.5,5062.5,4804.6875,69600,48000,Tufted Titmouse
4414.306640625,15,2855.377251401062,142,4457.373046875,2971.58203125,4565.0390625,1248.92578125,4134.375,1507.32421875,4521.97265625,4457.373046875,63945,44100,Red-winged Blackbird
2347.119140625,51,1708.8807439736054,3825,3359.1796875,3962.109375,2368.65234375,2691.650390625,2282.51953125,2497.8515625,2605.517578125,4155.908203125,63945,44100,Eastern Bluebird
1012.060546875,14,2428.0503191005596,114,2454.78515625,1248.92578125,2196.38671875,1937.98828125,3574.51171875,3682.177734375,4005.17578125,4974.169921875,63945,44100,Scarlet Tanager
1031.25,13,681.1944653460027,191,1453.125,1664.0625,1218.75,1312.5,1312.5,1359.375,2367.1875,2296.875,69600,48000,Purple Finch
7967.28515625,70,4057.0412364152144,11537,8807.080078125,7644.287109375,6890.625,8010.3515625,6589.16015625,1873.388671875,2067.1875,5103.369140625,63945,44100,Tufted Titmouse
2433.251953125,51,1853.1674450398705,3753,3186.9140625,3165.380859375,3402.24609375,2347.119140625,2863.916015625,2993.115234375,2562.451171875,2325.5859375,63945,44100,Eastern Bluebird
5211.03515625,63,3357.9119772274435,7553,5340.234375,5469.43359375,5275.634765625,6330.76171875,4888.037109375,6093.896484375,2863.916015625,6244.62890625,63945,44100,Indigo Bunting
1851.85546875,15,1414.3980264081877,3039,2110.25390625,2368.65234375,2497.8515625,1851.85546875,2110.25390625,1937.98828125,1894.921875,2217.919921875,63945,44100,Mallard
6445.3125,68,1903.9211763064616,4102,6562.5,5085.9375,2859.375,2859.375,2625.0,7171.875,6726.5625,2859.375,69600,48000,Tufted Titmouse
2863.916015625,53,2009.6367704220825,4002,1614.990234375,5383.30078125,3014.6484375,3122.314453125,2756.25,3122.314453125,3165.380859375,2820.849609375,63945,44100,Red-winged Blackbird
3983.642578125,60,2633.058990303261,5766,3402.24609375,3466.845703125,2777.783203125,4780.37109375,3811.376953125,3143.84765625,4371.240234375,3660.64453125,63945,44100,American Goldfinch
3466.845703125,58,2300.3243609551837,4864,3014.6484375,4457.373046875,3466.845703125,4500.439453125,5749.365234375,3122.314453125,6718.359375,3100.78125,63945,44100,Indigo Bunting
5882.8125,66,3544.3606937385,8559,5882.8125,5906.25,5953.125,6281.25,6820.3125,5742.1875,5695.3125,5742.1875,69600,48000,Brown-headed Cowbird
7640.625,71,4399.591234802461,11073,7078.125,7664.0625,7593.75,7617.1875,7945.3125,7757.8125,7570.3125,7640.625,69600,48000,Blue Jay
1485.791015625,42,1139.4551226592705,2153,4112.841796875,2433.251953125,1507.32421875,1485.791015625,3402.24609375,1485.791015625,1442.724609375,1399.658203125,63945,44100,American Crow
2304.052734375,50,1663.3262981669018,3351,3143.84765625,3316.11328125,2583.984375,2799.31640625,2562.451171875,2325.5859375,2325.5859375,2282.51953125,63945,44100,Eastern Bluebird
2713.18359375,52,1903.9211763064616,3940,2713.18359375,2691.650390625,2131.787109375,2368.65234375,2583.984375,2454.78515625,2304.052734375,2670.1171875,63945,44100,Tufted Titmouse
4952.63671875,63,3181.27127036677,6709,4672.705078125,5124.90234375,4931.103515625,5146.435546875,5081.8359375,4909.5703125,4931.103515625,4952.63671875,63945,44100,Brown-headed Cowbird
4651.171875,63,3096.466610829576,6741,4694.23828125,5943.1640625,6416.89453125,4737.3046875,4931.103515625,4392.7734375,5943.1640625,6223.095703125,63945,44100,Indigo Bunting
1359.375,36,1050.7377101547431,1964,1570.3125,1289.0625,1289.0625,1335.9375,1359.375,3398.4375,3468.75,1195.3125,69600,48000,Blue Jay
2885.44921875,14,2009.6367704220825,101,1722.65625,1507.32421875,3402.24609375,3445.3125,4995.703125,2583.984375,2950.048828125,2906.982421875,63945,44100,Red-winged Blackbird
5273.4375,63,3096.466610829576,7317,4992.1875,4875.0,5132.8125,4921.875,5156.25,4898.4375,4382.8125,4617.1875,69600,48000,Tufted Titmouse
7558.154296875,70,4520.0852958284495,10627,2928.515625,3057.71484375,7687.353515625,7558.154296875,7364.35546875,7278.22265625,7407.421875,2454.78515625,63945,44100,Tufted Titmouse
1399.658203125,41,1109.0801261491836,2019,1421.19140625,1421.19140625,1335.05859375,1421.19140625,1378.125,1399.658203125,1378.125,1335.05859375,63945,44100,American Crow
2578.125,52,1803.7666800985344,3754,2578.125,2882.8125,2273.4375,2484.375,2343.75,1804.6875,1664.0625,1687.5,69600,48000,Rose-breasted Grosbeak
4629.638671875,63,3013.922629388657,6730,4608.10546875,5017.236328125,5017.236328125,7041.357421875,5297.16796875,4457.373046875,4780.37109375,5943.1640625,63945,44100,American Goldfinch
2789.0625,53,1903.9211763064616,4117,1523.4375,1945.3125,2296.875,3328.125,2695.3125,2367.1875,3375.0,3164.0625,69600,48000,Blue Jay
7536.62109375,70,4520.0852958284495,10947,4242.041015625,4048.2421875,6718.359375,6007.763671875,7278.22265625,6653.759765625,2476.318359375,2820.849609375,63945,44100,Tufted Titmouse
3229.98046875,55,4901.7317027958015,18219,1205.859375,1507.32421875,9280.810546875,1356.591796875,8031.884765625,3208.447265625,12360.05859375,8074.951171875,63945,44100,Blue Jay
5085.9375,63,3096.466610829576,7649,4875.0,4828.125,4523.4375,5039.0625,5273.4375,4617.1875,5062.5,4851.5625,69600,48000,Tufted Titmouse
2671.875,51,1803.7666800985344,3870,2648.4375,2625.0,2531.25,2507.8125,2414.0625,2671.875,2437.5,2460.9375,69600,48000,Tufted Titmouse
2648.583984375,52,1853.1674450398705,3825,2648.583984375,2648.583984375,2627.05078125,2174.853515625,2583.984375,2648.583984375,2648.583984375,2670.1171875,63945,44100,Tufted Titmouse
2971.58203125,54,2064.6758144450405,4305,2885.44921875,2971.58203125,2950.048828125,2691.650390625,2627.05078125,2325.5859375,2196.38671875,2174.853515625,63945,44100,Tufted Titmouse
1098.193359375,41,1079.5148503509004,2238,1378.125,1335.05859375,1205.859375,1636.5234375,1571.923828125,1485.791015625,1421.19140625,1378.125,63945,44100,American Crow
3596.044921875,53,2428.0503191005596,5229,3832.91015625,1894.921875,3660.64453125,2691.650390625,3596.044921875,3596.044921875,2756.25,1485.791015625,63945,44100,Blue Jay
1464.2578125,42,1170.6620161542858,2163,1571.923828125,4134.375,1335.05859375,1528.857421875,1571.923828125,1722.65625,1399.658203125,1614.990234375,63945,44100,Canada Goose
2239.453125,49,1618.9862188629947,3148,2433.251953125,2239.453125,2820.849609375,3122.314453125,2433.251953125,1830.322265625,2088.720703125,2282.51953125,63945,44100,Rose-breasted Grosbeak
2835.9375,53,1956.0649283422904,114,3187.5,3187.5,3093.75,3070.3125,3164.0625,2812.5,2835.9375,3093.75,69600,48000,Red-winged Blackbird
4780.37109375,62,3096.466610829576,7017,2950.048828125,4608.10546875,4866.50390625,4306.640625,4672.705078125,4737.3046875,4285.107421875,4694.23828125,63945,44100,Red-winged Blackbird
1464.2578125,42,1139.4551226592705,2054,1442.724609375,1464.2578125,1507.32421875,1679.58984375,1507.32421875,1378.125,1636.5234375,1464.2578125,63945,44100,American Crow
4359.375,60,2779.2601035454527,6305,2132.8125,4195.3125,3960.9375,3960.9375,4054.6875,3703.125,4453.125,4429.6875,69600,48000,Carolina Chickadee
2885.44921875,14,1803.7666800985344,394,3165.380859375,3639.111328125,1227.392578125,1744.189453125,4306.640625,1378.125,3273.046875,2454.78515625,63945,44100,Rose-breasted Grosbeak
3208.447265625,68,4057.0412364152144,4646,3832.91015625,4349.70703125,8225.68359375,6955.224609375,6675.29296875,5641.69921875,3596.044921875,2950.048828125,63945,44100,American Robin
2799.31640625,54,2121.2222434897826,4035,1313.525390625,1335.05859375,1485.791015625,3445.3125,3789.84375,3746.77734375,3962.109375,4349.70703125,63945,44100,Scarlet Tanager
7710.9375,70,4399.591234802461,11170,7734.375,6632.8125,5531.25,7453.125,8343.75,7289.0625,7007.8125,3585.9375,69600,48000,Brown-headed Cowbird
8010.3515625,71,4771.063912195746,11600,7988.818359375,7472.021484375,7902.685546875,8182.6171875,6223.095703125,6029.296875,8074.951171875,8053.41796875,63945,44100,Tufted Titmouse
3046.875,54,2064.6758144450405,4430,2179.6875,2203.125,2976.5625,3093.75,3046.875,3117.1875,3046.875,2976.5625,69600,48000,Tufted Titmouse
2971.58203125,56,2363.324628283645,4322,1399.658203125,4629.638671875,4285.107421875,2497.8515625,3402.24609375,3079.248046875,2347.119140625,2304.052734375,63945,44100,American Robin
3186.9140625,55,2179.317341151332,4614,3208.447265625,3294.580078125,3165.380859375,3100.78125,3165.380859375,3208.447265625,3122.314453125,3079.248046875,63945,44100,Blue Jay
2217.919921875,49,1618.9862188629947,3218,1421.19140625,1248.92578125,1227.392578125,2756.25,2325.5859375,2239.453125,2217.919921875,1937.98828125,63945,44100,Eastern Bluebird
4651.171875,14,3013.922629388657,128,3423.779296875,1421.19140625,1399.658203125,1464.2578125,4371.240234375,4457.373046875,1507.32421875,4715.771484375,63945,44100,Red-winged Blackbird
2799.31640625,55,1708.8807439736054,3397,3682.177734375,2863.916015625,3596.044921875,3186.9140625,2325.5859375,2497.8515625,2347.119140625,2433.251953125,63945,44100,Rose-breasted Grosbeak
1031.25,17,733.5940396033876,371,1195.3125,1429.6875,1406.25,1335.9375,1195.3125,1289.0625,1242.1875,1265.625,69600,48000,Tufted Titmouse
5062.5,63,3096.466610829576,7360,4945.3125,5062.5,5015.625,5179.6875,4687.5,5085.9375,5320.3125,5156.25,69600,48000,Tufted Titmouse
3328.125,20,2239.003521681573,237,1992.1875,2882.8125,1687.5,2320.3125,3351.5625,3773.4375,4265.625,1710.9375,69600,48000,Red-winged Blackbird
2842.3828125,53,2009.6367704220825,4096,2583.984375,2411.71875,2239.453125,2820.849609375,3079.248046875,2024.12109375,2088.720703125,2842.3828125,63945,44100,American Robin
4069.775390625,50,1618.9862188629947,5894,4134.375,4220.5078125,2325.5859375,2196.38671875,2476.318359375,2885.44921875,2799.31640625,2196.38671875,63945,44100,Blue Jay
7054.6875,69,4057.0412364152144,10217,6937.5,4851.5625,7546.875,6796.875,6609.375,6914.0625,7476.5625,7570.3125,69600,48000,Tufted Titmouse
2583.984375,14,3843.623303895436,266,2174.853515625,2131.787109375,3186.9140625,2928.515625,5706.298828125,1851.85546875,3100.78125,2928.515625,63945,44100,Indigo Bunting
3036.181640625,55,2121.2222434897826,4407,1464.2578125,3359.1796875,5124.90234375,5770.8984375,3208.447265625,3014.6484375,3186.9140625,3079.248046875,63945,44100,Blue Jay
3488.37890625,57,2428.0503191005596,5045,1399.658203125,1421.19140625,3811.376953125,3703.7109375,3617.578125,3445.3125,3402.24609375,2670.1171875,63945,44100,Blue Jay
3875.9765625,59,2705.1720466601614,5624,4134.375,4155.908203125,4198.974609375,4069.775390625,3789.84375,3789.84375,3854.443359375,3811.376953125,63945,44100,Red-winged Blackbird
1012.060546875,14,759.79382673208,159,1485.791015625,3423.779296875,1291.9921875,1248.92578125,1507.32421875,1227.392578125,1248.92578125,1227.392578125,63945,44100,Indigo Bunting
1722.65625,44,1304.273695349327,6076,1227.392578125,1851.85546875,1205.859375,4069.775390625,3445.3125,3639.111328125,6352.294921875,2842.3828125,63945,44100,American Robin
2756.25,53,1956.0649283422904,3984,4586.572265625,3423.779296875,3725.244140625,3660.64453125,3617.578125,2691.650390625,2799.31640625,2648.583984375,63945,44100,Blue Jay
3940.576171875,69,4399.591234802461,6316,6869.091796875,7708.88671875,4371.240234375,4435.83984375,3725.244140625,7213.623046875,3768.310546875,3725.244140625,63945,44100,Tufted Titmouse
